Account,SPID,MID,Time,Channel,kWh
35010543227,2300585143,L109330558,11/13/2018 7:00:00 AM,10,0.955
35010543227,2300585143,L109330558,11/13/2018 8:00:00 AM,10,1.648
35010543227,2300585143,L109330558,11/13/2018 9:00:00 AM,10,1.67
35010543227,2300585143,L109330558,11/13/2018 10:00:00 AM,10,1.763
35010543227,2300585143,L109330558,11/13/2018 11:00:00 AM,10,2.786
35010543227,2300585143,L109330558,11/13/2018 12:00:00 PM,10,2.665
35010543227,2300585143,L109330558,11/13/2018 1:00:00 PM,10,2.575
35010543227,2300585143,L109330558,11/13/2018 2:00:00 PM,10,2.586
35010543227,2300585143,L109330558,11/13/2018 3:00:00 PM,10,2.084
35010543227,2300585143,L109330558,11/13/2018 4:00:00 PM,10,1.022
35010543227,2300585143,L109330558,11/13/2018 5:00:00 PM,10,0.855
35010543227,2300585143,L109330558,11/13/2018 6:00:00 PM,10,0.91
35010543227,2300585143,L109330558,11/13/2018 7:00:00 PM,10,1.036
35010543227,2300585143,L109330558,11/13/2018 8:00:00 PM,10,0.945
35010543227,2300585143,L109330558,11/13/2018 9:00:00 PM,10,0.817
35010543227,2300585143,L109330558,11/13/2018 10:00:00 PM,10,0.733
35010543227,2300585143,L109330558,11/13/2018 11:00:00 PM,10,0.625
35010543227,2300585143,L109330558,11/14/2018 12:00:00 AM,10,0.457
35010543227,2300585143,L109330558,11/14/2018 1:00:00 AM,10,0.53
35010543227,2300585143,L109330558,11/14/2018 2:00:00 AM,10,0.58
35010543227,2300585143,L109330558,11/14/2018 3:00:00 AM,10,0.506
35010543227,2300585143,L109330558,11/14/2018 4:00:00 AM,10,0.493
35010543227,2300585143,L109330558,11/14/2018 5:00:00 AM,10,0.909
35010543227,2300585143,L109330558,11/14/2018 6:00:00 AM,10,1.202
35010543227,2300585143,L109330558,11/14/2018 7:00:00 AM,10,0.72
35010543227,2300585143,L109330558,11/14/2018 8:00:00 AM,10,1.232
35010543227,2300585143,L109330558,11/14/2018 9:00:00 AM,10,1.693
35010543227,2300585143,L109330558,11/14/2018 10:00:00 AM,10,1.002
35010543227,2300585143,L109330558,11/14/2018 11:00:00 AM,10,1.07
35010543227,2300585143,L109330558,11/14/2018 12:00:00 PM,10,2.498
35010543227,2300585143,L109330558,11/14/2018 1:00:00 PM,10,1.301
35010543227,2300585143,L109330558,11/14/2018 2:00:00 PM,10,1.004
35010543227,2300585143,L109330558,11/14/2018 3:00:00 PM,10,0.755
35010543227,2300585143,L109330558,11/14/2018 4:00:00 PM,10,0.727
35010543227,2300585143,L109330558,11/14/2018 5:00:00 PM,10,1.009
35010543227,2300585143,L109330558,11/14/2018 6:00:00 PM,10,1.477
35010543227,2300585143,L109330558,11/14/2018 7:00:00 PM,10,1.818
35010543227,2300585143,L109330558,11/14/2018 8:00:00 PM,10,1.029
35010543227,2300585143,L109330558,11/14/2018 9:00:00 PM,10,1.471
35010543227,2300585143,L109330558,11/14/2018 10:00:00 PM,10,0.938
35010543227,2300585143,L109330558,11/14/2018 11:00:00 PM,10,0.619
35010543227,2300585143,L109330558,11/15/2018 12:00:00 AM,10,0.653
35010543227,2300585143,L109330558,11/15/2018 1:00:00 AM,10,0.599
35010543227,2300585143,L109330558,11/15/2018 2:00:00 AM,10,0.783
35010543227,2300585143,L109330558,11/15/2018 3:00:00 AM,10,0.697
35010543227,2300585143,L109330558,11/15/2018 4:00:00 AM,10,0.636
35010543227,2300585143,L109330558,11/15/2018 5:00:00 AM,10,0.62
35010543227,2300585143,L109330558,11/15/2018 6:00:00 AM,10,0.686
35010543227,2300585143,L109330558,11/15/2018 7:00:00 AM,10,0.783
35010543227,2300585143,L109330558,11/15/2018 8:00:00 AM,10,1.462
35010543227,2300585143,L109330558,11/15/2018 9:00:00 AM,10,1.302
35010543227,2300585143,L109330558,11/15/2018 10:00:00 AM,10,1.142
35010543227,2300585143,L109330558,11/15/2018 11:00:00 AM,10,1.073
35010543227,2300585143,L109330558,11/15/2018 12:00:00 PM,10,0.758
35010543227,2300585143,L109330558,11/15/2018 1:00:00 PM,10,0.697
35010543227,2300585143,L109330558,11/15/2018 2:00:00 PM,10,0.524
35010543227,2300585143,L109330558,11/15/2018 3:00:00 PM,10,0.824
35010543227,2300585143,L109330558,11/15/2018 4:00:00 PM,10,1.657
35010543227,2300585143,L109330558,11/15/2018 5:00:00 PM,10,2.252
35010543227,2300585143,L109330558,11/15/2018 6:00:00 PM,10,2.177
35010543227,2300585143,L109330558,11/15/2018 7:00:00 PM,10,2.534
35010543227,2300585143,L109330558,11/15/2018 8:00:00 PM,10,1.291
35010543227,2300585143,L109330558,11/15/2018 9:00:00 PM,10,1.542
35010543227,2300585143,L109330558,11/15/2018 10:00:00 PM,10,1.486
35010543227,2300585143,L109330558,11/15/2018 11:00:00 PM,10,1.226
35010543227,2300585143,L109330558,11/16/2018 12:00:00 AM,10,1.085
35010543227,2300585143,L109330558,11/16/2018 1:00:00 AM,10,1.074
35010543227,2300585143,L109330558,11/16/2018 2:00:00 AM,10,1.079
35010543227,2300585143,L109330558,11/16/2018 3:00:00 AM,10,1.059
35010543227,2300585143,L109330558,11/16/2018 4:00:00 AM,10,1.184
35010543227,2300585143,L109330558,11/16/2018 5:00:00 AM,10,1.13
35010543227,2300585143,L109330558,11/16/2018 6:00:00 AM,10,1.157
35010543227,2300585143,L109330558,11/16/2018 7:00:00 AM,10,1.232
35010543227,2300585143,L109330558,11/16/2018 8:00:00 AM,10,1.314
35010543227,2300585143,L109330558,11/16/2018 9:00:00 AM,10,1.514
35010543227,2300585143,L109330558,11/16/2018 10:00:00 AM,10,1.341
35010543227,2300585143,L109330558,11/16/2018 11:00:00 AM,10,1.295
35010543227,2300585143,L109330558,11/16/2018 12:00:00 PM,10,1.21
35010543227,2300585143,L109330558,11/16/2018 1:00:00 PM,10,1.151
